OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,CustomerAge,CustomerSegment,Country,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingMode
ORD-2022-108396,2025-08-04 19:52:26,CUS-3795,Lori Saunders,uclark@example.org,55,Small Business,Hungary,Europe,PROD-OFF-293,Office Supplies,Paper,Paper Model X,555.3752659761809,5,0.0,-16.316800324514617,Standard Class
ORD-2022-108397,2024-04-25 01:25:19,CUS-5429,Julie Vaughn,campbellrichard@example.com,62,Home Office,Bouvet Island (Bouvetoya),Africa,PROD-TEC-636,Technology,Phones,Phones Model Basic,3833.6461099885487,4,0.0,-349.14009003277556,First Class
ORD-2022-108398,2025-01-30 09:45:12,CUS-5479,Eddie Yoder,sheltonanne@example.net,45,Consumer,Saint Helena,Europe,PROD-OFF-806,Office Supplies,Labels,Labels Model X,2061.546270098753,9,0.0,408.3019369355845,Same Day
ORD-2024-108399,2025-09-17 10:08:12,CUS-4425,Matthew Murphy,tclark@example.net,33,Home Office,El Salvador,Africa,PROD-OFF-616,Office Supplies,Binders,Binders Model X,4722.179599734493,7,0.0,1379.0178260069245,Second Class
ORD-2022-108400,2023-07-28 10:23:00,CUS-2286,Mr. Nicolas Mcdonald,iorr@example.net,64,Small Business,Antigua and Barbuda,Europe,PROD-TEC-698,Technology,Accessories,Accessories Model Plus,556.9584186384894,4,0.5,144.9520194445125,Standard Class
ORD-2024-108401,2022-12-30 11:58:23,CUS-4953,Diane Brown,lucassheila@example.com,70,Home Office,New Caledonia,North America,PROD-FUR-182,Furniture,Tables,Tables Model Plus,600.3118143720848,1,0.0,27.014422148464853,Second Class
ORD-2022-108402,2023-05-24 04:54:38,CUS-5455,Anthony Nixon,jesusflores@example.org,19,Consumer,American Samoa,Africa,PROD-TEC-848,Technology,Phones,Phones Model Plus,91.99740720554233,5,0.5,22.376636095762954,Second Class
ORD-2022-108403,2024-04-23 15:30:47,CUS-5628,Angela Mccarthy,qthompson@example.org,24,Corporate,United States of America,North America,PROD-FUR-189,Furniture,Tables,Tables Model Basic,1736.374134855534,5,0.0,310.2701952873335,Standard Class
ORD-2024-108404,2023-03-07 08:10:00,CUS-5181,Angel Kane,smorgan@example.com,66,Small Business,Western Sahara,Asia-Pacific,PROD-TEC-245,Technology,Accessories,Accessories Model Basic,6395.499649183396,8,0.0,56.647149840764165,First Class
ORD-2023-108405,2024-12-22 08:18:05,CUS-2550,John Christensen,sharon03@example.org,61,Home Office,Pitcairn Islands,Europe,PROD-TEC-114,Technology,Phones,Phones Model Plus,2869.7069815169843,3,0.0,-264.23964589306286,First Class
ORD-2022-108406,2024-01-04 14:29:17,CUS-2310,Jose Phillips,smithscott@example.net,65,Home Office,British Virgin Islands,Europe,PROD-TEC-689,Technology,Copiers,Copiers Model X,629.8938941019843,1,0.0,-53.65759995055754,First Class
ORD-2023-108407,2023-05-12 18:15:56,CUS-4830,Paul White,thall@example.org,56,Corporate,Kyrgyz Republic,Africa,PROD-OFF-914,Office Supplies,Storage,Storage Model X,6651.232659440279,8,0.0,1778.9027369977389,Standard Class
ORD-2023-108408,2024-11-20 12:32:30,CUS-1970,Austin Leach,michaelbecker@example.org,30,Small Business,Korea,Africa,PROD-FUR-379,Furniture,Furnishings,Furnishings Model Basic,2760.0819972265676,4,0.0,-208.12202011716047,Same Day
ORD-2024-108409,2024-09-21 17:42:33,CUS-4402,Mark Gardner,latoyakrueger@example.net,54,Small Business,Jersey,North America,PROD-FUR-607,Furniture,Bookcases,Bookcases Model Plus,2887.8915172595935,3,0.0,134.80388917887805,Second Class
ORD-2022-108410,2025-06-17 09:26:14,CUS-4509,Audrey Williams,meltondustin@example.net,70,Home Office,Andorra,South America,PROD-FUR-732,Furniture,Bookcases,Bookcases Model X,3615.9802077713966,5,0.0,1008.6604343002939,Second Class
ORD-2024-108411,2024-01-25 01:33:14,CUS-4946,Gary Porter,dhall@example.net,51,Small Business,Ghana,Asia-Pacific,PROD-TEC-327,Technology,Copiers,Copiers Model Plus,815.5299523561212,3,0.1,133.99532713529092,Same Day
ORD-2024-108412,2025-06-24 11:18:17,CUS-4589,Jessica Diaz,xknapp@example.org,47,Home Office,Marshall Islands,South America,PROD-OFF-811,Office Supplies,Storage,Storage Model X,2171.085651320775,4,0.0,242.5110475585242,Standard Class
ORD-2024-108413,2025-06-06 03:19:20,CUS-4593,Keith Gibson,danmiller@example.org,25,Small Business,Australia,South America,PROD-TEC-869,Technology,Accessories,Accessories Model X,7809.523042498081,10,0.2,-463.2757875010103,Standard Class
ORD-2024-108414,2024-12-29 04:10:16,CUS-1259,Lori Gardner,dillon89@example.net,48,Corporate,Slovenia,Asia-Pacific,PROD-TEC-111,Technology,Phones,Phones Model X,5096.515530333907,9,0.0,-133.05481496466024,Same Day
ORD-2024-108415,2025-07-25 03:36:37,CUS-2941,Jennifer Cooper,hickslynn@example.com,63,Corporate,Monaco,South America,PROD-OFF-672,Office Supplies,Paper,Paper Model X,1371.5828257492342,10,0.5,-116.19856492294421,Standard Class
ORD-2022-108416,2024-04-14 04:37:14,CUS-2240,Willie Ruiz,nicolemeadows@example.com,68,Corporate,Nauru,Europe,PROD-TEC-314,Technology,Phones,Phones Model Plus,5623.567842299734,10,0.0,1316.2137424885111,First Class
ORD-2023-108417,2023-08-18 07:41:33,CUS-5177,Brenda Gordon,ricklopez@example.com,50,Corporate,Korea,South America,PROD-FUR-569,Furniture,Tables,Tables Model X,172.082294467614,2,0.5,31.065821048473406,Second Class
ORD-2022-108418,2023-06-17 13:40:03,CUS-1225,Dawn Kelley,evanslindsey@example.org,36,Home Office,Benin,North America,PROD-TEC-717,Technology,Accessories,Accessories Model Plus,1733.4044681205667,4,0.2,273.4468838368145,Same Day
ORD-2023-108419,2024-01-04 15:44:12,CUS-4898,Tina Jackson MD,downssamantha@example.org,20,Consumer,Congo,South America,PROD-OFF-442,Office Supplies,Binders,Binders Model Pro,1486.5007858925255,3,0.0,-0.22763272234613424,First Class
ORD-2023-108420,2024-03-15 19:00:27,CUS-1492,Megan Osborn,carlsonelizabeth@example.com,65,Consumer,Tajikistan,South America,PROD-FUR-583,Furniture,Chairs,Chairs Model X,1163.809454948358,2,0.1,-62.269319437319126,Same Day
ORD-2024-108421,2022-11-20 18:19:59,CUS-2565,Cynthia Merritt,gabriel95@example.net,23,Corporate,Jordan,Asia-Pacific,PROD-FUR-740,Furniture,Tables,Tables Model Basic,926.4231835749467,3,0.0,29.942137726397323,First Class
ORD-2024-108422,2025-04-06 02:05:07,CUS-3198,Teresa Baker,lthomas@example.com,22,Corporate,French Guiana,Asia-Pacific,PROD-TEC-929,Technology,Phones,Phones Model Pro,1395.1081397247146,2,0.15,290.1309372543066,Standard Class
ORD-2024-108423,2022-12-30 09:52:57,CUS-3314,Julie Smith,colinchavez@example.com,37,Small Business,Holy See (Vatican City State),North America,PROD-OFF-280,Office Supplies,Labels,Labels Model Plus,3256.1491420233992,4,0.0,-58.8472336991253,Same Day
ORD-2022-108424,2025-07-27 14:19:02,CUS-1042,Miranda Bell,jenniferwong@example.org,18,Home Office,Albania,Asia-Pacific,PROD-FUR-371,Furniture,Bookcases,Bookcases Model Plus,2015.0682058397667,4,0.15,-100.45951701027583,First Class
ORD-2022-108425,2023-05-10 07:17:39,CUS-2145,Leah Mckinney,cshaw@example.net,18,Corporate,Guam,Europe,PROD-TEC-110,Technology,Laptops,Laptops Model Plus,7178.4148108880045,9,0.0,1926.3106873445547,Second Class
ORD-2024-108426,2024-12-02 03:04:01,CUS-5441,Michael Long DDS,donald27@example.net,54,Small Business,Argentina,South America,PROD-OFF-730,Office Supplies,Labels,Labels Model Pro,767.7068263943897,2,0.0,-41.99548029598217,Second Class
ORD-2024-108427,2023-06-18 03:54:53,CUS-1553,Andrew James,normanerin@example.org,46,Home Office,Venezuela,South America,PROD-TEC-295,Technology,Laptops,Laptops Model Basic,2700.3544363083092,7,0.0,-141.1446194490715,First Class
ORD-2024-108428,2025-07-25 10:29:50,CUS-5406,Phyllis Wood,lawrencesimmons@example.com,60,Corporate,Solomon Islands,Asia-Pacific,PROD-FUR-234,Furniture,Tables,Tables Model Plus,1748.352880238002,4,0.0,500.54776265650514,First Class
ORD-2024-108429,2023-10-08 20:21:21,CUS-3215,Curtis Garcia,bcarr@example.org,24,Corporate,Isle of Man,South America,PROD-TEC-135,Technology,Accessories,Accessories Model X,4617.925339558502,6,0.0,-156.45514008075023,First Class
ORD-2024-108430,2025-08-12 17:58:05,CUS-4612,David Rose,sarahjones@example.net,69,Home Office,Switzerland,Asia-Pacific,PROD-TEC-547,Technology,Laptops,Laptops Model Basic,3848.151310099991,6,0.0,901.778586133517,First Class
ORD-2023-108431,2023-04-13 15:00:28,CUS-1227,Erica Burns,tsmith@example.org,23,Home Office,Dominican Republic,Asia-Pacific,PROD-TEC-665,Technology,Laptops,Laptops Model Basic,883.2949243587407,10,0.0,-27.998136358930306,Same Day
ORD-2024-108432,2025-09-29 13:53:01,CUS-2291,Ruth Taylor,lsmith@example.com,48,Consumer,Guatemala,North America,PROD-FUR-720,Furniture,Chairs,Chairs Model Plus,56.83931267962523,1,0.0,0.6697259244800584,First Class
ORD-2024-108433,2025-01-10 18:41:21,CUS-3683,Brittany Martinez,harriserica@example.net,26,Home Office,Christmas Island,North America,PROD-TEC-341,Technology,Laptops,Laptops Model Pro,2294.766648851867,3,0.1,524.7271174767516,Second Class
ORD-2022-108434,2024-01-18 04:56:40,CUS-1260,Carolyn Ramsey,chadhunt@example.net,34,Small Business,Korea,Africa,PROD-TEC-403,Technology,Accessories,Accessories Model Plus,2428.6758798774745,6,0.0,524.2806737116663,Standard Class
ORD-2023-108435,2024-07-11 04:18:50,CUS-1798,Robert Pearson,shirleylopez@example.org,41,Home Office,Togo,Europe,PROD-OFF-534,Office Supplies,Binders,Binders Model Pro,712.2473397661753,3,0.0,38.389400693737244,Standard Class
ORD-2024-108436,2023-10-04 23:09:08,CUS-5044,Brandi Martinez,qtaylor@example.org,33,Consumer,Antarctica (the territory South of 60 deg S),Africa,PROD-TEC-660,Technology,Phones,Phones Model Basic,64.90989414942283,1,0.0,13.057050657878284,Standard Class
ORD-2022-108437,2025-09-09 19:32:34,CUS-4444,Alison Perkins,hthomas@example.net,69,Home Office,Guinea-Bissau,Europe,PROD-OFF-674,Office Supplies,Storage,Storage Model Pro,5099.209454650154,6,0.0,725.4383129700238,Same Day
ORD-2022-108438,2025-06-03 10:58:37,CUS-2853,David White,nmunoz@example.org,34,Home Office,Macao,South America,PROD-OFF-146,Office Supplies,Binders,Binders Model Pro,2880.181853427719,6,0.0,-91.37825439600203,Second Class
ORD-2023-108439,2025-05-05 07:55:43,CUS-5876,Tina Wise,george37@example.com,64,Home Office,Nauru,North America,PROD-FUR-752,Furniture,Bookcases,Bookcases Model Basic,1294.743333745653,2,0.0,-111.13929877695686,Standard Class
ORD-2023-108440,2024-10-17 10:55:27,CUS-4711,Christopher Frank,craig96@example.net,28,Home Office,Greenland,Africa,PROD-FUR-246,Furniture,Furnishings,Furnishings Model X,508.4361907907586,1,0.0,5.346115788551789,First Class
ORD-2022-108441,2025-06-21 21:12:55,CUS-5895,Donna Martin,michaelsharp@example.com,24,Consumer,Paraguay,South America,PROD-TEC-751,Technology,Copiers,Copiers Model Plus,747.017037524188,6,0.0,-12.781841462158306,First Class
ORD-2022-108442,2024-09-11 17:05:11,CUS-3861,Roberto Reynolds,willisdonna@example.com,36,Home Office,United States Virgin Islands,Africa,PROD-TEC-175,Technology,Accessories,Accessories Model Basic,1173.665466081368,3,0.5,-52.78462802332063,Standard Class
ORD-2022-108443,2022-12-26 20:27:37,CUS-3313,Catherine Abbott,ybeck@example.org,56,Consumer,Costa Rica,North America,PROD-TEC-379,Technology,Phones,Phones Model Basic,844.8464677050276,7,0.15,229.7061005271227,Second Class
ORD-2022-108444,2023-01-27 17:31:21,CUS-5708,John Velasquez,shane52@example.org,62,Home Office,Ukraine,South America,PROD-TEC-419,Technology,Copiers,Copiers Model X,6674.9620322055025,9,0.1,38.92279777894276,Standard Class
ORD-2023-108445,2025-04-03 12:50:22,CUS-1005,Kimberly Rich,robin95@example.com,38,Consumer,Liberia,North America,PROD-OFF-436,Office Supplies,Labels,Labels Model X,1159.5848896093362,2,0.0,-16.906856590200764,Second Class
ORD-2023-108446,2024-09-27 11:34:26,CUS-4012,Mr. Mark Richardson,bianca39@example.com,38,Home Office,Solomon Islands,Europe,PROD-FUR-837,Furniture,Chairs,Chairs Model X,734.4103917337567,3,0.1,40.786662872537754,First Class
ORD-2024-108447,2023-06-02 05:44:29,CUS-1626,Amanda Moreno,chad18@example.net,21,Home Office,Gambia,Europe,PROD-TEC-808,Technology,Copiers,Copiers Model Pro,508.97960749151537,1,0.0,66.2722989196186,First Class
ORD-2023-108448,2025-03-09 23:14:52,CUS-1094,Elizabeth Bennett,tracy36@example.net,51,Home Office,Cote d'Ivoire,North America,PROD-OFF-144,Office Supplies,Paper,Paper Model Pro,251.6730215292954,1,0.15,70.30870936916496,Same Day
ORD-2023-108449,2024-10-02 17:24:10,CUS-4585,Carol Kirby,wrighttiffany@example.com,56,Corporate,Bouvet Island (Bouvetoya),Asia-Pacific,PROD-TEC-587,Technology,Accessories,Accessories Model X,2434.335840048658,6,0.15,689.0338476234251,First Class
ORD-2024-108450,2025-05-15 10:20:12,CUS-3397,Sharon Lambert,parker47@example.org,31,Corporate,Zimbabwe,North America,PROD-FUR-407,Furniture,Furnishings,Furnishings Model Basic,3232.598460587928,10,0.0,88.93103159187008,First Class
ORD-2022-108451,2025-03-23 02:45:50,CUS-5289,Christopher Gutierrez,hilldavid@example.com,28,Consumer,New Zealand,North America,PROD-OFF-657,Office Supplies,Labels,Labels Model Plus,8440.923248577978,9,0.0,1550.7048989108107,Same Day
ORD-2022-108452,2023-06-23 21:39:41,CUS-5314,Debbie Thornton,hvillegas@example.org,36,Home Office,Lebanon,North America,PROD-OFF-955,Office Supplies,Art,Art Model Basic,183.12579232712312,1,0.0,2.534718341682938,Same Day
ORD-2022-108453,2024-05-20 21:06:52,CUS-5717,Amy Clark,jamiegarcia@example.net,28,Corporate,Estonia,Africa,PROD-OFF-975,Office Supplies,Art,Art Model Plus,625.6105573367021,4,0.0,90.30221480919906,First Class
ORD-2024-108454,2024-01-29 09:02:24,CUS-1410,Julia Johns,eugenehanson@example.net,52,Consumer,Latvia,Europe,PROD-FUR-125,Furniture,Tables,Tables Model Pro,1841.7080440300758,4,0.2,-149.1691738001458,First Class
ORD-2022-108455,2022-11-12 10:13:52,CUS-3598,Mr. Scott Rosales,vrodriguez@example.com,56,Corporate,San Marino,Europe,PROD-OFF-176,Office Supplies,Storage,Storage Model Pro,3335.715978788915,5,0.0,460.14319725742854,Second Class
ORD-2024-108456,2023-05-15 03:25:24,CUS-2805,Benjamin Lee,summer28@example.net,23,Consumer,Finland,Africa,PROD-FUR-215,Furniture,Chairs,Chairs Model Basic,2129.03936668647,7,0.5,468.5564328912539,Standard Class
ORD-2024-108457,2024-08-07 23:14:15,CUS-5565,Jonathan Reed,igrant@example.org,40,Corporate,Greenland,Africa,PROD-OFF-342,Office Supplies,Binders,Binders Model Plus,663.5019305385479,4,0.0,21.11675471750869,Standard Class
ORD-2022-108458,2023-09-09 16:08:27,CUS-1878,Timothy Mitchell,tlittle@example.net,37,Corporate,Trinidad and Tobago,Africa,PROD-TEC-612,Technology,Accessories,Accessories Model Pro,4307.068010502977,10,0.5,972.6352963630043,First Class
ORD-2023-108459,2023-06-03 10:46:32,CUS-1290,Danielle Spencer,martin42@example.com,32,Consumer,Russian Federation,Asia-Pacific,PROD-OFF-910,Office Supplies,Storage,Storage Model Pro,7379.89543637548,8,0.0,-424.3754440131048,First Class
ORD-2022-108460,2024-05-29 11:02:54,CUS-1622,Johnathan Simmons,jeremy92@example.net,45,Home Office,Iran,South America,PROD-TEC-713,Technology,Accessories,Accessories Model Basic,978.3515964223508,2,0.0,1.0290052517627462,First Class
ORD-2024-108461,2023-10-25 15:11:30,CUS-5829,Jennifer Meyer,kellerdiane@example.net,61,Small Business,Guyana,South America,PROD-OFF-578,Office Supplies,Storage,Storage Model X,93.51976865277281,2,0.15,13.101730280451719,Same Day
ORD-2022-108462,2025-05-13 21:03:50,CUS-2930,Tammy Swanson,william54@example.org,69,Small Business,Saint Pierre and Miquelon,North America,PROD-OFF-656,Office Supplies,Labels,Labels Model Plus,4357.73254827393,7,0.0,-397.2700443112874,First Class
ORD-2024-108463,2023-08-18 12:33:20,CUS-3627,Mark Gutierrez,catherine72@example.com,44,Small Business,Montenegro,Asia-Pacific,PROD-TEC-862,Technology,Laptops,Laptops Model Basic,497.36096175636675,2,0.0,101.74343602079533,Same Day
ORD-2024-108464,2024-09-19 22:31:23,CUS-5106,Meredith Manning,dominiquebell@example.org,44,Consumer,Japan,Europe,PROD-OFF-649,Office Supplies,Paper,Paper Model Plus,1473.7823353145884,3,0.2,178.12766259508737,Second Class
ORD-2023-108465,2025-10-18 21:14:50,CUS-3589,Theresa Green,lawrencechavez@example.com,47,Consumer,Monaco,Asia-Pacific,PROD-FUR-876,Furniture,Chairs,Chairs Model Basic,1401.2378192538895,7,0.0,125.50896929181624,First Class
ORD-2024-108466,2025-11-03 00:42:44,CUS-1224,Nancy Olsen,fosterlori@example.com,55,Small Business,Benin,Europe,PROD-TEC-740,Technology,Copiers,Copiers Model X,2729.722295857121,3,0.0,136.0659109323536,First Class
ORD-2024-108467,2025-10-07 15:30:03,CUS-5062,Timothy Potter,jim48@example.com,28,Home Office,Italy,South America,PROD-FUR-887,Furniture,Furnishings,Furnishings Model Basic,3612.0023763727945,4,0.0,295.1581138622514,Standard Class
ORD-2024-108468,2025-06-04 18:15:28,CUS-2558,Vanessa Yoder,johnsondanielle@example.org,42,Home Office,Sweden,South America,PROD-FUR-972,Furniture,Tables,Tables Model Pro,1097.8936750464472,6,0.5,294.1392602508589,Standard Class
ORD-2024-108469,2023-07-22 14:55:11,CUS-3506,Jeremy Ward,tonya58@example.com,34,Consumer,Wallis and Futuna,Africa,PROD-OFF-137,Office Supplies,Art,Art Model X,2428.3812063644123,3,0.0,-10.090816203155581,First Class
ORD-2023-108470,2025-05-21 06:28:45,CUS-1377,Nicholas Sampson PhD,vglover@example.net,52,Consumer,French Polynesia,South America,PROD-TEC-940,Technology,Laptops,Laptops Model Pro,3374.3301349764824,7,0.2,-272.5517404541553,First Class
ORD-2024-108471,2025-10-20 04:12:24,CUS-4599,Laura Martin,josborne@example.net,62,Small Business,United States Virgin Islands,Africa,PROD-OFF-390,Office Supplies,Paper,Paper Model Basic,535.4094277083818,7,0.0,144.7867227238506,First Class
ORD-2023-108472,2022-12-07 06:01:30,CUS-3410,Sarah Mckinney,ian44@example.net,52,Small Business,Togo,Asia-Pacific,PROD-OFF-708,Office Supplies,Storage,Storage Model Pro,1829.752900348357,2,0.0,162.0930622308628,Standard Class
ORD-2023-108473,2024-01-20 05:39:19,CUS-4532,Jeremy Huber,zunigatammy@example.net,59,Corporate,Algeria,Africa,PROD-OFF-447,Office Supplies,Labels,Labels Model X,3621.669056088607,9,0.15,533.1544924016675,Second Class
ORD-2024-108474,2023-03-10 00:27:52,CUS-3064,Diana Taylor,tgregory@example.com,28,Corporate,Dominica,South America,PROD-FUR-291,Furniture,Furnishings,Furnishings Model X,2214.8643289747824,3,0.0,304.6012399582775,Same Day
ORD-2024-108475,2023-05-04 15:30:14,CUS-1310,Juan Keith,owenerik@example.net,33,Home Office,China,South America,PROD-FUR-651,Furniture,Tables,Tables Model Pro,254.30792692702587,4,0.0,-18.34510506093684,Standard Class
ORD-2024-108476,2023-08-03 14:24:02,CUS-5261,Tammy Herrera MD,vrobertson@example.com,21,Small Business,Korea,Asia-Pacific,PROD-OFF-629,Office Supplies,Storage,Storage Model Pro,2839.481272924362,6,0.0,819.8238045504763,First Class
ORD-2024-108477,2023-11-21 13:20:58,CUS-5131,Danny Hobbs,kimberly28@example.org,51,Corporate,Puerto Rico,North America,PROD-TEC-378,Technology,Copiers,Copiers Model Pro,8483.507223705417,9,0.0,1119.509411647958,Same Day
ORD-2024-108478,2024-07-02 23:24:33,CUS-1520,Seth Craig,rosskyle@example.net,43,Small Business,Israel,Europe,PROD-TEC-452,Technology,Phones,Phones Model Pro,295.15518925567534,4,0.5,83.05660151544895,Same Day
ORD-2022-108479,2025-07-24 15:48:24,CUS-1100,Peter Ramirez,robert93@example.com,36,Consumer,Nigeria,South America,PROD-FUR-372,Furniture,Bookcases,Bookcases Model Plus,4841.159822355789,7,0.0,-9.57526087229969,Same Day
ORD-2023-108480,2023-09-19 00:10:36,CUS-1403,Kendra Fernandez,rmercer@example.org,47,Corporate,Mali,Africa,PROD-TEC-291,Technology,Phones,Phones Model Pro,7876.638250785572,9,0.0,392.02025674631483,Second Class
ORD-2022-108481,2025-04-30 00:10:15,CUS-3751,Matthew Payne,diazbrian@example.net,35,Corporate,Poland,Europe,PROD-FUR-554,Furniture,Chairs,Chairs Model Basic,7829.733592490595,10,0.0,480.4261933736249,Same Day
ORD-2023-108482,2024-07-27 09:27:57,CUS-2537,Sophia Miller,kimhenry@example.net,36,Consumer,British Indian Ocean Territory (Chagos Archipelago),Asia-Pacific,PROD-FUR-641,Furniture,Chairs,Chairs Model X,545.6302795723102,8,0.0,18.568302610943544,Same Day
ORD-2022-108483,2025-03-15 07:30:08,CUS-5921,Maria Morgan,mccannbrandon@example.org,56,Corporate,Peru,Europe,PROD-TEC-745,Technology,Phones,Phones Model Plus,4583.04300168338,6,0.2,-167.57745244548926,First Class
ORD-2024-108484,2024-09-05 14:17:45,CUS-2176,Stacy Garcia,reneehansen@example.net,33,Corporate,Aruba,Europe,PROD-FUR-992,Furniture,Furnishings,Furnishings Model Basic,1874.037594314224,5,0.0,40.20947318147259,Same Day
ORD-2024-108485,2025-06-23 12:09:11,CUS-1143,Cassandra Hill,ocook@example.com,28,Corporate,Afghanistan,Europe,PROD-TEC-944,Technology,Copiers,Copiers Model X,1715.82771514981,8,0.5,206.26444591257442,Same Day
ORD-2024-108486,2025-08-04 22:46:44,CUS-5527,Sherry Decker,jessica97@example.org,59,Corporate,Ethiopia,South America,PROD-TEC-932,Technology,Copiers,Copiers Model Basic,1844.018647997299,3,0.1,356.83183099348753,Second Class
ORD-2022-108487,2023-05-14 09:39:16,CUS-5866,Garrett Mack,jacquelinemoore@example.com,50,Consumer,Peru,South America,PROD-TEC-137,Technology,Accessories,Accessories Model Basic,5793.610848794317,7,0.15,1317.4349900335944,Second Class
ORD-2023-108488,2024-03-28 23:02:04,CUS-2176,Courtney Martin,sandraross@example.org,22,Home Office,Belarus,Africa,PROD-FUR-541,Furniture,Tables,Tables Model Basic,4541.136123249588,7,0.15,-50.859769052421235,First Class
ORD-2022-108489,2023-04-12 03:25:45,CUS-3090,Deborah Brown MD,balexander@example.org,32,Corporate,Ecuador,Europe,PROD-TEC-123,Technology,Copiers,Copiers Model Pro,132.34748686807893,1,0.0,13.30281462691237,Standard Class
ORD-2024-108490,2022-12-23 11:35:25,CUS-4409,Kelsey Clayton,virginiabrown@example.com,68,Small Business,Guyana,Europe,PROD-TEC-637,Technology,Phones,Phones Model Pro,1285.8633944888059,8,0.5,-115.1669197458837,Same Day
ORD-2023-108491,2023-02-14 13:14:34,CUS-3445,Michael Nguyen,williamscindy@example.net,31,Corporate,Egypt,Africa,PROD-TEC-258,Technology,Copiers,Copiers Model Basic,160.92975340360437,2,0.15,-8.879949818443183,Same Day
ORD-2023-108492,2025-08-08 18:42:43,CUS-2095,Kristy Jennings,leah07@example.org,69,Home Office,Guyana,North America,PROD-TEC-477,Technology,Accessories,Accessories Model X,198.29657089522382,1,0.0,-1.8583375486748763,First Class
ORD-2024-108493,2023-10-25 19:19:18,CUS-3705,Cindy Atkinson,lauradavis@example.org,43,Home Office,Kazakhstan,Europe,PROD-OFF-785,Office Supplies,Labels,Labels Model Plus,3887.976840684646,5,0.0,696.8060904722063,Second Class
ORD-2023-108494,2023-12-26 06:44:55,CUS-3719,Richard Baird,andrewcarrillo@example.com,59,Home Office,Uzbekistan,Europe,PROD-OFF-765,Office Supplies,Binders,Binders Model Basic,4754.766171670939,5,0.0,-270.96321409150295,Same Day
ORD-2024-108495,2025-01-10 06:01:02,CUS-2904,Dawn Boyd,hmassey@example.org,50,Home Office,Madagascar,South America,PROD-OFF-993,Office Supplies,Binders,Binders Model Plus,1479.8231935660363,6,0.0,288.5813633454073,Standard Class
ORD-2024-108496,2024-02-24 14:21:34,CUS-3712,Ricky Elliott,marvin02@example.org,28,Consumer,Heard Island and McDonald Islands,Africa,PROD-OFF-261,Office Supplies,Labels,Labels Model Basic,7848.439757239265,10,0.0,1577.7038229138548,Same Day
ORD-2023-108497,2023-01-02 20:15:42,CUS-5412,Sharon Kelly,glenn37@example.com,52,Consumer,Russian Federation,Europe,PROD-OFF-234,Office Supplies,Storage,Storage Model Plus,1165.506070402507,6,0.2,259.12847091555346,Second Class
ORD-2023-108498,2024-09-16 17:44:44,CUS-2253,Oscar Ponce,grivera@example.com,40,Consumer,Cocos (Keeling) Islands,South America,PROD-FUR-840,Furniture,Tables,Tables Model Plus,3046.777119516857,9,0.5,513.5994875324652,Second Class
ORD-2024-108499,2024-01-12 03:27:54,CUS-3021,Sara Lopez,nelsonkenneth@example.org,36,Corporate,Sri Lanka,Europe,PROD-OFF-137,Office Supplies,Storage,Storage Model X,640.18487578239,6,0.1,179.43534674308233,Same Day
ORD-2024-108500,2024-08-13 07:28:59,CUS-3110,Charles Figueroa,jenniferhaas@example.org,23,Home Office,Guyana,Asia-Pacific,PROD-TEC-131,Technology,Laptops,Laptops Model Basic,1108.614131931063,2,0.0,252.1603682856048,Standard Class
ORD-2023-108501,2024-12-06 00:03:38,CUS-5773,Mary Keith,tracey01@example.net,24,Home Office,Mali,Asia-Pacific,PROD-TEC-745,Technology,Accessories,Accessories Model Plus,1863.0274336313068,4,0.2,-47.18279438673063,Same Day
ORD-2022-108502,2025-01-13 17:04:53,CUS-5024,Joshua Romero,lawrencemelendez@example.com,39,Consumer,Palestinian Territory,Asia-Pacific,PROD-FUR-669,Furniture,Bookcases,Bookcases Model X,1495.6503645392047,8,0.0,89.78072422622797,First Class
ORD-2024-108503,2023-04-05 11:12:55,CUS-4844,Trevor Molina,njones@example.net,51,Consumer,Northern Mariana Islands,South America,PROD-OFF-593,Office Supplies,Art,Art Model Basic,874.5162230551782,3,0.2,-77.23844594625311,Same Day
ORD-2024-108504,2023-11-03 12:39:11,CUS-4019,Jacob Simon,guerreromichael@example.net,50,Small Business,Dominica,Europe,PROD-OFF-653,Office Supplies,Labels,Labels Model Basic,7994.945863107352,8,0.0,1523.7363445328456,Second Class
ORD-2022-108505,2023-10-12 14:27:17,CUS-5457,Bradley Floyd,shawnshepard@example.com,63,Corporate,Bhutan,North America,PROD-OFF-506,Office Supplies,Art,Art Model Pro,8711.087610328595,9,0.0,492.48201810982687,First Class
ORD-2024-108506,2024-11-14 15:27:25,CUS-1858,Jennifer Lopez,ymckay@example.com,38,Small Business,Tonga,Africa,PROD-FUR-586,Furniture,Furnishings,Furnishings Model Plus,4399.77905413834,7,0.0,1158.458253527835,Second Class
ORD-2023-108507,2023-11-25 09:19:44,CUS-4998,Melinda Galloway,rojasjoshua@example.com,70,Small Business,Uzbekistan,South America,PROD-OFF-529,Office Supplies,Labels,Labels Model Plus,2831.4382827168433,4,0.0,-122.94307825991896,Second Class
ORD-2022-108508,2024-12-01 16:49:39,CUS-5816,Adrienne Alexander,tyler39@example.com,38,Small Business,Jersey,North America,PROD-TEC-297,Technology,Laptops,Laptops Model Pro,3466.6484808463274,4,0.0,-223.3249313615208,Second Class
